id,timestamp,sender,reply_to,content
8473,05.03.2023 20:27:55,User,,"Food Contamination: One of every six pregnancies involves exposure to methylmercury, at levels above EPA guidelines, from the consumption of mercury-laden seafood, primarily swordfish and canned white tuna, according to the Centers for Disease Control and Prevention. Mercury contamination of U.S. waterways is so widespread that forty states have issued health advisories for pregnant women or women of reproductive age. Mercury, along with PCBs and chlorinated pesticides, has been shown to disrupt the endocrine system, which manages hormones in the body. An entire class of potential chemical contaminants to the fetus are the thousands of chemical additives in processed foods and fast foods. Observes Ross Hume Hall, a Canadian professor of biochemistry who is an expert on how synthetic chemicals damage human cells, ""Chemical exposure during the fetal stage can set in motion tissue changes that years later, as an adult, erupt into cancer. None of the chemicals currently approved as food additives have ever been tested for their full potential to harm the unborn."" Childhood Once out of the womb, you are confronted by a gauntlet of chemical challenges. By the time you are six months old you have already received 30 percent of your total lifetime toxic load of chemicals. Some kids start life with a genetic defect that affects metabolic functions and renders their bodies less efficient at excreting toxins. This predisposition can compromise their immune systems. The cocktail of vaccines that most children are injected with early in life, especially those vaccines containing the mercury-based preservative thimerosal, can further overwhelm the already susceptible child's immune system. From 1988 until 2002, when it was removed from most vaccines as a health threat, thimerosal was a primary source of toxic mercury exposure for most children, who received up to nine shots containing the additive by the time they were six months of age."
8598,22.03.2023 23:54:50,User,,Aktivkohlespezialist Dr. A. Noack über GRAPHENHYDROXID☠️ Nanoskalische Rasierklingen#Graphen🎬 Dr. A. Noack über Graphenoxid 👈@archenoack
8872,09.05.2023 00:05:23,User,,Buddhist monk explains the essence of mediation.__Join➣ @Kayleigh_Kennedy
8925,25.05.2023 12:27:33,User,,"Humanity failed itself on this test, let’s make sure we don’t fail next time round! 💪🏻"
8987,13.06.2023 15:25:59,User,,C-ommon O-rganized V-accination I-nto D-eath
9079,05.08.2023 13:37:40,User,,"Baby Dies After Flu ShotCorbyn got a flu shot at 9:30 in the morning, and he was dead between 9 and 11 p.m. that evening.Corbyn’s mother said that when she was laying him on the table to be vaccinated, something inside her screamed “NO, don’t do it!” But the moment had passed.Corbyn’s photograph is now placed in memoriam at the front of the #CHDBus, where CHD will be collecting similar vaccine injury stories from across the country.Vaccine injury is real, not rare.Watch the full story on #CHDTV 👇"
9086,05.08.2023 21:54:54,User,,"NEW - Pfizer officials, at a Senate hearing in Australia, say their employees were given an special batch of vaccine, not the one which was rolled out to the public.Join 👉🏻 @HarveyRisch"
9141,18.08.2023 09:42:02,User,,"""Ivermectin Worked!"": Peer-Reviewed Study Finds 74% Reduction in Excess DeathsThe study delved into the effectiveness of Ivermectin in reducing excess COVID-19-related deaths across Peru’s 25 states in 2020.The findings were staggering: states with the most intensive Ivermectin use observed a 74% average reduction in excess deaths within 30 days post-peak deaths.So, there you have it. Ivermectin works! But you probably already knew that two years ago. Let this be another tally mark for when the “conspiracy theorists” got it right all along.Join 👉"
9213,07.09.2023 20:18:18,User,,"🎾 Novak Djokovic sings ""You gotta fight for your right to party"" at the US Open... 🌍 Follow @CHDEuropeNews | Community | Donate"
9248,10.09.2023 11:20:01,User,,"WATCH — Izumiotsu City, Osaka stops recommending risky vaccinations. Local governments association, doctors expressed their views on side effects of the vaccines.""the more people are vaccinated, the more infected people become.""Channel: @JFK_TV"
9326,28.09.2023 19:56:01,User,,‼️ German MEP Christine Anderson urges noncompliance with COVID and biomedical tyranny:“They’re already bringing it all back… Take the power away from them. Simply say no.”
9347,01.10.2023 09:39:16,User,,The end of hypnosis and the beginning of resistance. Hopefully! Share this with others and unite! 💪👫👫💪#fckmrglobal #fcktotalitarism #standyourground @ReinerFuellmichEnglish
9621,30.11.2023 22:34:31,User,,"The most deadly vaccine that was ever created before the Covid shots. There was no placebo and many children worldwide were killed and maimed. Some took their own lives because they couldn’t deal with the state that they were in. In the UK, we give this to both boys and girls. Joan Shenton did an incredible documentary that I would encourage everyone to watch;  is no evidence whatsoever that any virus causes cervical cancer.The nurses who are injecting this have  little  or no knowledge about what they are injecting. Just following orders. So… paid assassins? It’s time to stop. The government leaflets do not even tell the children that they could die immediately or shortly afterwards and could  be left with long-term serious debilitating disabilities and infertility. Welcome to the national homicide service 🌈"
9735,14.12.2023 23:10:09,User,,"Most of you do not know that Nikola Tesla also invented medical treatments that involved the use of Electomagnetism & Light to treat a wide variety of disease.The devices would emit oscillating waves of various frequencies consisting of low frequency pulsing magnetic fields to treat pain, acoustic vibration machines to detoxify organs of the body, high frequency cancer killing radio waves and ultra high frequency ultraviolet light to create ozone to deactivate viruses.“The desire that guides me in all I do is the desire to harness the forces of nature to the service of mankind.” -Nikola Tesla.Join us now: Before Our Time 📜"
9768,29.12.2023 11:30:20,User,,Video from Dimantra
9837,07.01.2024 22:12:50,User,,"Do you guys remember, Dr. Rima Laibow and that interview she had with Jesse Ventura over 10 years ago? She warned everyone, she said that a forced vaccination program was coming and she was leaving the USA.This is what she’s saying now: “This is all motivated by a clear, well articulated, and very well developed genocidal agenda —there is a genocidal depopulation agenda, which I call war!!”"
9839,07.01.2024 22:33:19,User,,Körper wird vergiftet ⁉️♨️ A B O N N I E R E N ♨️👇👇👇👇👇👇👇☠️ t.me/LebensmittelFriedhof
9843,07.01.2024 23:23:03,User,,"""The Pfizer vaccine is contaminated with plasmid DNA, it's not just mRNA, it’s got bits of DNA in it."" - Professor Phillip Buckhaults, Phd in Biochemistry and Molecular Biology. He does cancer genomics research at the University of South Carolina.Subscribe to @HATSTRUTH 🎩"
9854,09.01.2024 23:22:20,User,,New Zealand Fudged The Data On How Kidneys Fare After COVID Vaccines | ZeroHedge
9881,16.01.2024 13:01:06,User,,"“I’ve never seen a vaccine like this,” testified pediatric cardiologist Dr. Kirk Milhoan.The shot Pfizer and Moderna offered us made the COVID situation worse.According to a Cleveland Clinic study, the people who had the most shots had the greatest chance of contracting COVID.“The lowest risk for getting COVID is if you’ve had zero vaccines. As you add vaccines, your risk of getting COVID goes up. I’ve never seen a vaccine like this. That’s not the basis of vaccines.”Related Stories on @Vigilant_News:Ed Dowd Drops Bombshell Data: Hematological (Blood-Related) Claims Up 522% Above Trend in 2022Dr. McCullough Reveals More Bad News About the COVID ShotsFitness enthusiasts, not just athletes, are dying suddenly.Turbo Death from Turbo Cancers: “We’re in Trouble,” Says Dr. Ryan ColeMedical Doctor Drops Post-Vaccine Ivermectin Bombshell"
9883,16.01.2024 13:43:42,User,,"15 COVID “Conspiracy Theories” That Turned Out to Be True:#15 - Repeated COVID shots weaken the immune system, according to study.#14 - Ivermectin worked! Peer-reviewed study finds 74% reduction in excess deaths.#13 - The unvaccinated were scapegoated for failure of COVID vaccines, study finds.#12 - Mask wearers paradoxically had an increased risk of contracting COVID.#11 - Natural immunity proves to be seven times more protective than vaccinated immunity.#10 - Ivermectin, the drug once labeled “horse de-wormer,” is now showing 15 anti-cancer mechanisms of action.#9 - Hospitals murdered COVID patients. The more they killed, the more money they made.#8 - New-found emails prove Biden White House hid COVID-19 vaccine harms from the public.#7 - The COVID shots were not the only toxic measure forced on humanity. Regular mask-wearing was also harmful.#6 - Nearly 1 in 3 COVID vaccine recipients suffered neurological side effects.#5 - Research finds heart anomalies within 48 hours after the COVID-19 shot.#4 - Pfizer hid nearly 80% of COVID-19 vaccine trial deaths from regulators in order to qualify for Emergency Use Authorization.#3 - Perverse brainwashing techniques were thoroughly studied to get you jabbed.#2 - The Pfizer COVID-19 “vaccine” injected into billions of arms was not the same one used in Pfizer’s clinical trials. There was a “bait-and-switch.”#1 - Florida’s Surgeon General has called for a halt to the use of all COVID-19 mRNA injections, citing safety concerns after the discovery of billions of DNA fragments per dose in Pfizer’s and Moderna’s mRNA-based COVID-19 vaccines.It turns out the term “conspiracy theory” could easily be interchanged with “spoiler alert.” Let me know what ""conspiracy theories"" I missed.Follow @VigilantFox 🦊"
10000,29.01.2024 20:08:57,User,,"At Davos this year, Trevor Mundel demonstrated the latest global health innovations from Gates Foundation. Starting with microneedle patch for easy vaccine delivery."
10029,05.02.2024 08:23:17,User,,💥‼️Thailand Issues Warning About COVID Jabs: ‘They Cause Cancer and Brain Tumours’‼️💥The Truth is unstoppable 🙏🏼🙏🏼
10039,07.02.2024 13:40:40,User,,"❗️PFIZER TRIALS KILL CHILDREN IN DROVES - An employee at a Pfizer branch in Ukraine exposes shocking clinical trials.Over 40 children dead, as trials marred by severe violations of medical and ethical standards. The children and parents are decieved into thinking they're getting flu shots. Despite the discovery of these violations in the early stages and a distressingly high rate of fatalities, Pfizer continues these experiments.The disturbing revelations come to light through a series of videos on the TikTok account Anna.sakhno, Pfizer employee based in Kiev. Probably not for long.Boost us here @IntelRepublic"
10058,11.02.2024 20:24:43,User,,"Australian TikTok influencer Veruca Salt(Kimberley Summer Hartley, 25) shared the tragic news that her 6 week old baby Cash died suddenly in his sleep. (35 seconds) Just four days before Cash died, the baby was taken to the doctor for his '6 week shots' which in Australia are:• Prevnar13 (Pneumococcal).• Rotarix (Rotavirus (oral)).• Infanrix Hexa or Vaxelis, both of which target 6 diseases: diphtheria, tetanus, pertussis, Haemophilus infuenzae b, hepatitis b, and polio.🥑Join: @davidavocadowolfe 🥑"
10437,22.04.2024 20:36:02,User,,"🇨🇦 🇺🇸 🇬🇧 🇦🇺Scandal in the EU Parliament. I requested a short-term change to the agenda to clarify the vaccine deals between the EU Commission and Big Pharma. ⚠️ When I say these 3 words:➡️ Von der Leyen➡️ Pfizer➡️ Corruption🎤 The President of Parliament immediately cuts off 🚫 my microphone ‼️A 7-second vote (❗️) follows in which all other parties reject my motion. (I have deliberately left this outrageous event unedited in my video).Immediately afterwards, Parliament adjourns for a break. That's all!When in a pseudo-parliament technocratic centralism meets cemented bloc parties that are not even interested in clearing up the most serious allegations of corruption in the double-digit BILLION range against their own Commission President Ursula von der Leyen (the public prosecutor's office is already investigating), could this anti-citizen construct not rightly be called the 🇻🇳 EUSSR?Despite everything, I send you my best regards, Christine Anderson, MEP"
10453,25.04.2024 23:51:23,User,,An Epidemic is not driven by asymptomatic transmission Dr Anthony Fauci
10510,20.05.2024 05:02:48,User,,"If you would like to help, please share…✅ Don’t be a victim of ignorance☑️ Think while it’s still legal. ℹ️ For raw truth, knowledge guidance & wisdom follow our telegram messenger group.💫 Join us - t.me/darkuniverse09"
10526,28.05.2024 00:07:02,User,,"ALUMINUM IN VACCINES What Parents Need to Know 2023 Physicians for Informed Consent, an independent 501(c)(3) nonprofit educational organization. All rights reserved. For more information, visit  2020 Aug; updated 2023 Apr.___"
10529,28.05.2024 00:14:42,User,,⚠️Dr. Tenpenny explains how the shots destroy the immune system🇺🇸Join👉 @SGTnewsNetwork📎  Twitter  ▪️ Truth Social
10633,08.07.2024 12:52:45,User,,"Universal Cancer Protocol --1.)   Chlorine DioxideStarting procedure Protocol 1000+ (MMS1 and DMSO) or Protocol C (CDS and DMSO) --2.)  Fenbendazole:1 gram of Fenbendazole each day for 3 days. Then none for 4 days. Repeat this each week. Mixed with food such as yogurt or peanut butter. Brands: Panacur C, Safeguard, or Happy Healing. --3.)  Finish the chlorine dioxide starting procedure then protocol 1000 4 days on and 3 days off.  On the three days when not taking the protocol, take ivermectin.   Ivermectin:  0.4 to 0.6 mg/kg – one dose daily for 3 days on the off days of protocol 1000+/Protocol C--4.)  Sodium Bicarbonate: 1 tsp  in 16 oz of water in the morning--5.)  Betyeko breathing  Grounding:  Cancer Fighting Green Drink 1 tbsp daily. See Recipe Here:  30 min. of vigorous activity 1 x per day. (try and breath through the nose)--9.)  Water fasting 24 hours per week.  Nothing listed in this protocol counts as food.  --10.)  Vitamin D and K2. 10,000 IU of vitamin D, and at least 100 µg of K2. Rapid optimization of vitamin D can be done by taking 50,000 IU daily for 2 weeks (Always take Vitamin D with its cofactors which are Vitamin K2 (mk4 & mk7, magnesium, and boron/boric acid)--11.) Optimize Iodine.  12.5-37.5 mg in the form of Lugol’s solution. (1 drop of 2% Lugol's has 2.5 mg)--12.)  Taurine:  200 mg/kg/day--13.)  Magnesium Glycinate 500 mg 2 x per day--14.)  Integrative Therapeutics – Theracurmin® HP - Curcumin Supplement 600 mg per day --15.)  Essiac Tea or Jason Winter's Tea--16.)  Alpha Lipoïc acid:  800 mg twice a day  (also seen 600 mg three times)--17.)  Optimize selenium 50 mcg/day--18.)  Methylene Blue 0.5 mg/kg/day--19.)   Berberine: 500 mg 3 x per day --20.). Zeolite:Calcium Clinoptilolite Zeolite Handbook 2023:"
10665,25.07.2024 20:46:50,User,,"🤒 If You’ve Been Feeling Unwell Since Your Covid-19 Vaccine, You’re Not AloneThe D-Dimer is one of many but probably the most important one for anyone who’s had one or more of the jabs Forwarded from World Council for Health etc: Many people are experiencing unexplained symptoms that include:• Headaches• Vision and hearing problems• Period problems, heavy bleeding• Heart attacks, chest pain, arrhythmias, palpitations• Blood clots and blood pressure issues• Movement and postural difficulties• Swelling, skin rashes and bruising• Fatigue and fibromyalgia• Joint and muscle pain• Muscle twitching, spasms, tremors and shaking• Numbness, paraesthesia, paralysis• Arthritis and autoimmune diseases• Stomach issues and weight loss• Inflammations• Possibility of tumours; &• Organ failure etccan be shown in blood tests. If you suspect vaccine injury, ask your doctor to do a full blood count, cardiac panel and a D-dimer test.The D-Dimer reveals if you have a clotting disorder which has been the case with most of the jabs eg Astra Zeneca (micro clots). This is what is causing many of the injuries and deaths. Best to get tested even if you have no symptoms yet. Other clotting disorders are things like deep vein thrombosis. There are also other tests you can get done whether you’ve been jabbed or if you feel you have been affected by shedding, the natural health community now recommends that you get the following medical🔬tests to see if any of your markers are in or out of range. An ounce of protection is worth a pound of cure. Per NIH at PubMed: In summary, testing typically comprises platelet counts, D-dimer, fibrinogen, and various immunological and functional assays for platelet factor 4 (PF4) antibodies.BLOOD TESTS TO ASSESS VACCINE INJURIES: 1. D-dimer Test: to find out if one has a blood clotting disorder. These disorders include: Deep vein thrombosis (DVT) 2. Sedimentation Rate (ESR) Test:  Erythrocyte Sedimentation Eate (ESR), is a blood test that can reveal inflammatory activity in the body.  3. C Reactive Protein HS Test: The hs-CRP can be used to find the risk for heart disease and stroke in people who don't already have heart disease. 4. Troponin Test: To assess heart damage. As heart damage increases, greater amounts of troponin are released in the blood. 5. CBC Test: The Complete Blood Count (CBC) is used to diagnose and monitor numerous diseases. It can reflect problems with fluid volume.  6. CMP Test:A Comprehensive Metabolic Panel is a blood test that measures sugar (glucose) level, electrolyte and fluid balance, kidney function, and liver function.Here is the Test📝List: ▶️ Complete blood count with differential and platelet count▶️ D-Dimer▶️ Troponin▶️ CRP▶️ Fibrinogen    ▶️ Factor VIII    ▶️ von Willebrand factor (vWF)  Also go get an ELISA igG test to see if there is venom in your blood. This is an enzyme linked immunosorbent assay (ELISA) test.Once you have your results and you are wondering what to do next, my entire Covid injection and shedding recovery protocol may be found here: one need suffer in silence—there is support available:📡  | Resource of real experiences and support groups for the Covid-19 vaccine injured.📡  | Financial, physical, and emotional support for those suffering from long-term Covid-19 vaccine adverse events globally.📡  | UK-based community for those injured by the Covid-19 vaccines.Resources from WCH:📝 Spike Protein Detox Guide — The latest emerging information on how doctors are clearing viral and vaccine-induced spike proteins from the body.📝 A Practical Approach to Keeping Healthy After Your Covid-19 Jab — What you need to know about the types of illnesses associated with the Covid-19 jab and how doctors are managing them.📡 SUBSTACK  | 📩 NEWSLETTER🛒 WCH SHOP | 💡 JOIN US🌳  Follow WCH:➨ @WCH_orgPLEASE SHARE!"
10674,27.07.2024 18:50:06,User,,"“I gathered all vaccine ingredients into a list and contacted Poison Control. After intros and such, and asking to speak with someone tenured and knowledgeable, this is the gist of that conversation.Me: My question to you is how are these ingredients categorized? As benign or poison? (I ran a few ingredients, formaldehyde, Tween 80, mercury, aluminum, phenoxyethanol, potassium phosphate, sodium phosphate, sorbitol, etc.)He: Well, that's quite a list... But I'd have to easily say that they're all toxic to humans... Used in fertilizers... Pesticides... To stop the heart... To preserve a dead body... They're registered with us in different categories, but pretty much poisons. Why?Me: If I were deliberately to feed or inject my child with these ingredients often, as a schedule, obviously I'd put my daughter in harm's way... But what would legally happen to me?He: Odd question... But you'd likely be charged with criminal negligence... perhaps with intent to kill... and of course child abuse... Your child would be taken away from you... Do you know of someone's who's doing this to their child? This is criminal...Me: An industry... These are the ingredients used in vaccines... With binding agents to make sure the body won't flush these out... To keep the antibody levels up indefinitely...The man was beside himself. He asked if I would email him all this information. He wanted to share it with his adult kids who are parents. He was horrified and felt awful he didn't know... his kids are vaccinated and they have health issues...”~  By  Iris Figueroa Here are just SOME vaccine ingredients present in routine vaccines:◾️Formaldehyde/Formalin - Highly toxic systematic poison and carcinogen.◾️Betapropiolactone - Toxic chemical and carcinogen. May cause death/permanant injury after very short exposure to small quantities. Corrosive chemical.◾️Hexadecyltrimethylammonium bromide - May cause damage to the liver, cardiovascular system, and central nervous system. May cause reproductive effects and birth defects.◾️Aluminum hydroxide, aluminum phosphate, and aluminum salts - Neurotoxin. Carries risk for long term brain inflammation/swelling, neurological disorders, autoimmune disease, Alzheimer's, dementia, and autism. It penetrates the brain where it persists indefinitely.◾️Thimerosal (mercury) - Neurotoxin. Induces cellular damage, reduces oxidation-reduction activity, cellular degeneration, and cell death. Linked to neurological disorders, Alzheimer's, dementia, and autism.◾️Polysorbate 80 & 20 - Trespasses the Blood-Brain Barrier and carries with it aluminum, thimerosal, and viruses; allowing it to enter the brain.◾️Glutaraldehyde - Toxic chemical used as a disinfectant for heat sensitive medical equipment.◾️Fetal Bovine Serum - Harvested from bovine (cow) fetuses taken from pregnant cows before slaughter.◾️Human Diploid Fibroblast Cells - aborted fetal cells. Foreign DNA has the ability to interact with our own.◾️African Green Monkey Kidney Cells - Can carry the SV-40 cancer-causing virus that has already tainted about 30 million Americans.◾️Acetone - Can cause kidney, liver, and nerve damage.◾️E.Coli - Yes, you read that right.◾️DNA from porcine (pig) Circovirus type-1◾️Human embryonic lung cell cultures (from aborted fetuses)You can view all of these ingredients on the CDCs website."
10721,03.08.2024 20:21:52,User,10533.0,Thanks for share
10792,10.08.2024 08:16:07,User,,"Q Phone or named Pi phone - Information and video demonstrationSay goodbye to all our 'spy phones'.Then we can get rid of those ugly and dangerous cell towers everywhere.The Q phone has been developed and manufactured in Germany and the UK with final software updates in the US.This smartphone is three-dimensional and of the highest quality.It will become one of the main credit tools and most urgent expenditures in daily life for retail consumption and domestic and international commercial business. and is a subserver to exploit and maintain the quantum system with Stellar + Starlink.This is a $500 billion manufacturing operation in three countries. And some other countries like Japan..They are built in various warehouses around the world. Q phones will be delivered free of charge to everyone in the world.This Quantum Space Q Phone will be used for internet connectivity...texting and calling...banking...voting and more.It has a 3D interactive holographic display. (watch video)QFS will create a private Internet network running on triple code and perhaps an 8G network for SATCOM.Join, it's not too late! 👇  ✅"
10912,10.09.2024 11:30:34,User,,"PFIZERGATE CONT; Von der Leyen loses court case in blow to her 2nd-term bidEU court criticises Commission over handling of COVID vaccine contracts;The European court of Justice finds Ursula Von Der Leyen violated EU law by withholding the terms she agreed on the vaccine contracts, including ‘losing’ all text messages.Von Der Leyen negotiated a deal, including through private texts, with Pfizer for their COVID ‘vaccine’ for $4.6 Billion.This €4.6 billion  deal made in 2022 was equal to 11 shots per person. Ursula von der Leyen was called to resign by MEP Cristian Terhes in a speech he had in the Plenary of the European Parliament on October 17, 2022.Von der Leyen’s husband, Heiko, is the director of ORGENESIS - the company owned by Pfizer, specialing in gene therapies and RNA Covid vaccines- LINK SOURCET.me/childcovidvaccineinjuriesuk"
10921,16.09.2024 07:46:04,User,,"כל האמת על חיסוני mRNA, מגדלי 5G ואג'נדת פירוק האוכלוסין העולמית הם לא רוצים שתדעו.The truth about mRNA vaccines, 5G towers and the global depopulation agenda they don’t want you to know. Be sure to share this short video clip with family, friends and loved ones.▶️ Join us - t.me/darkuniverse09"
11063,19.09.2024 08:45:25,User,11034.0,"varbut timiana teja palidzetu, mes kops to dzeram, neslimojam, ta izvadot toksinus."
11170,20.09.2024 23:10:31,User,11162.0,"Dr. Daniel Nagase warns of possible GLOBAL CATASTROPHE as Japan plans to roll out world’s first self-replicating mRNA COVID-19 vaccineNHK, Japan's biggest broadcaster, aired a special report on Wednesday, Sept. 4, about the side effects of the Wuhan coronavirus (COVID-19) vaccines – featuring stories from viewers who shared their negative experiences.But according to Dr. Daniel Nagase, the issues seen so far might pale in comparison to what could happen with a new kind of vaccine known as the replicon vaccine. He warned that these vaccines could trigger a global catastrophe.Nagase said if genes from these replicon vaccines escape into the environment – through birds, insects or other animals – they could spread uncontrollably, creating a nightmare scenario. Replicon vaccines use a special type of RNA that can replicate itself. This means the vaccine could produce viral proteins inside the body longer. While this has excited researchers for its supposed potential in treating diseases, like cancer, it raises concerns about the vaccine's ability to spread between humans and other species.In November 2023, Japan's Ministry of Health, Labor and Welfare approved its first replicon vaccine, the ARCT-154. Developed by American biotech firm Arcturus Therapeutics in partnership with Australian vaccine manufacturer CSL Seqirus, this experimental COVID-19 vaccine is designed to be more efficient than traditional mRNA vaccines by setting up a ""biological factory"" in the body and producing more proteins with a similar dose.Japan plans to roll out these vaccines in late 2024, but protests have already erupted over the rollout due to concerns regarding the World Health Organization's proposed pandemic treaty and the risks posed by these new vaccine technologies.Nagase believes this is a global issue that everyone needs to watch closely.Global threat of replicon vaccinesReplicon vaccines, also known as self-amplifying mRNA vaccines, carry a unique risk due to their viral origins. These vaccines are based on alphaviruses – a family of viruses that can infect both humans and animals. What makes them concerning is their resilience – some can survive for long periods outside of a host and remain infectious. The potential danger lies in how these man-made genes could spread – not just between people but across entire ecosystems.Nagase raised alarms about the serious consequences of introducing these artificial genes into the environment. He points out that if these genes were to escape into nature – via mosquitoes or other animals – they could spread uncontrollably, making it nearly impossible to eliminate them. The real feeling is that replicon vaccines could recombine with other viruses – leading to the creation of hybrid viruses, or ""superviruses,"" that are more dangerous and harder to control.One of the biggest concerns is interspecies transmission. Alphaviruses are known to jump between species and if a human injected with a replicon vaccine passes the artificial genes to animals or insects, the virus could survive and evolve in these new hosts. This means the virus could remain deadly to humans while thriving in other species – creating long-lasting reservoirs of infection. In the worst-case scenario, these genes could spread globally – making containment nearly impossible.The ARCT-154 trials in Vietnam, where over 9,000 people were given replicon vaccines, didn't address the potential environmental spread of the vaccine. There was no follow-up to check if the vaccine’s genetic material had entered the ecosystem.If a similar situation were to unfold on a larger scale – like in Japan – Nagase said the only solution might be a complete quarantine of the country.Without drastic measures, the artificial genes could spread across the world, becoming a permanent fixture in multiple species and posing an ongoing threat to human health. and share 👉@NaturalNewsMedia"
11175,21.09.2024 09:17:05,User,,"💥”if a child gets all the vaccines in the vaccine schedule, they get :13 000 mg of aluminum 600 mg of mercury 200+ different chemicalsNo vaccine has proven to be safe.If you inject your child, it’s like injecting foreign matter into a little baby.”Do you know why vaccine manufacturers have indemnity? Because they were getting sued and losing so much money on vaccine injuries and deaths, so they told the government they were going to stop producing vaccines. The government then decided to give them indemnity.  Safe & effective @RobertKennedyJr Dr. Sherri Tenpenny @BusyDrT 👇🔥"
